Name,OrphaCode,HPOTerm,HPOFrequency,HPOKor
Hypotrichosis with juvenile macular degeneration,1573,Pili torti,Frequent (79-30%),꼬인 머리카락
Hypotrichosis with juvenile macular degeneration,1573,Short stature,Very frequent (99-80%),단신증
Hypotrichosis with juvenile macular degeneration,1573,Abnormality of macular pigmentation,Very frequent (99-80%),황반 색소 침착 이상
Hypotrichosis with juvenile macular degeneration,1573,Immunologic hypersensitivity,Occasional (29-5%),면역 과민증
Steroid dehydrogenase deficiency-dental anomalies syndrome,3196,Abnormality of dental enamel,Very frequent (99-80%),치아 법랑질의 이상
Steroid dehydrogenase deficiency-dental anomalies syndrome,3196,Hepatic failure,Very frequent (99-80%),간부전
Steroid dehydrogenase deficiency-dental anomalies syndrome,3196,Enamel hypoplasia,Very frequent (99-80%),법랑질 저형성
Steroid dehydrogenase deficiency-dental anomalies syndrome,3196,Increased number of teeth,Very frequent (99-80%),치아 수 증가
Transcobalamin deficiency,859,Thrombocytopenia,Frequent (79-30%),혈소판 감소증
Transcobalamin deficiency,859,Decreased total neutrophil count,Frequent (79-30%),총 호중구 수 감소
Transcobalamin deficiency,859,Pancytopenia,Frequent (79-30%),범혈구 감소증
Transcobalamin deficiency,859,Lymphopenia,Frequent (79-30%),림프구 감소증
Transcobalamin deficiency,859,Acute kidney injury,Very frequent (99-80%),급성 신손상
Transcobalamin deficiency,859,Megaloblastic bone marrow,Very frequent (99-80%),거대적아구성 골수
Transcobalamin deficiency,859,Decreased circulating IgA level,Frequent (79-30%),순환 IgA 수치 감소
Transcobalamin deficiency,859,Decreased circulating total IgM,Frequent (79-30%),순환 중 총 IgM 감소
Transcobalamin deficiency,859,Abnormality of chromosome stability,Very frequent (99-80%),염색체 안정성 이상
Transcobalamin deficiency,859,Decreased circulating antibody level,Frequent (79-30%),순환 항체 수준 감소
Transcobalamin deficiency,859,Decreased circulating IgG level,Frequent (79-30%),순환 IgG 수치 감소
Transcobalamin deficiency,859,Methylmalonic aciduria,Very frequent (99-80%),메틸말론산뇨증
Lipodystrophy due to peptidic growth factors deficiency,1979,Narrow mouth,Very frequent (99-80%),좁은 입
Lipodystrophy due to peptidic growth factors deficiency,1979,Abnormality of the face,Very frequent (99-80%),얼굴 이상
Lipodystrophy due to peptidic growth factors deficiency,1979,Micrognathia,Very frequent (99-80%),소하악증
Lipodystrophy due to peptidic growth factors deficiency,1979,Convex nasal ridge,Very frequent (99-80%),볼록한 콧등
Lipodystrophy due to peptidic growth factors deficiency,1979,Pectus excavatum,Very frequent (99-80%),함몰흉
Lipodystrophy due to peptidic growth factors deficiency,1979,Palmoplantar keratoderma,Very frequent (99-80%),손바닥과 발바닥의 각화증
Lipodystrophy due to peptidic growth factors deficiency,1979,Thickened skin,Very frequent (99-80%),두꺼운 피부
Lipodystrophy due to peptidic growth factors deficiency,1979,Flexion contracture,Very frequent (99-80%),굴곡 구축
Lipodystrophy due to peptidic growth factors deficiency,1979,Joint stiffness,Very frequent (99-80%),관절 경직
Lipodystrophy due to peptidic growth factors deficiency,1979,Pes planus,Very frequent (99-80%),평발
Lipodystrophy due to peptidic growth factors deficiency,1979,Weight loss,Very frequent (99-80%),체중 감소
Lipodystrophy due to peptidic growth factors deficiency,1979,Reduced subcutaneous adipose tissue,Very frequent (99-80%),피하 지방 조직 감소
Lipodystrophy due to peptidic growth factors deficiency,1979,Cachexia,Very frequent (99-80%),악액질
Lipodystrophy due to peptidic growth factors deficiency,1979,Aplasia/Hypoplasia of the skin,Very frequent (99-80%),피부 발육부전/저형성
Lipodystrophy due to peptidic growth factors deficiency,1979,Lipodystrophy,Very frequent (99-80%),지방이상증
Lipodystrophy due to peptidic growth factors deficiency,1979,Lipoatrophy,Very frequent (99-80%),지방위축증
Lipodystrophy due to peptidic growth factors deficiency,1979,Lack of skin elasticity,Very frequent (99-80%),피부 탄력성 결핍
Lipodystrophy due to peptidic growth factors deficiency,1979,Abnormal thorax morphology,Frequent (79-30%),비정상적인 흉곽 형태
Lipodystrophy due to peptidic growth factors deficiency,1979,Abnormality of skin pigmentation,Frequent (79-30%),피부 색소침착 이상
Lipodystrophy due to peptidic growth factors deficiency,1979,Abnormality of the hair,Frequent (79-30%),모발 이상
Lipodystrophy due to peptidic growth factors deficiency,1979,Premature graying of hair,Frequent (79-30%),조기 흰머리
Lipodystrophy due to peptidic growth factors deficiency,1979,Atherosclerosis,Frequent (79-30%),죽상경화증
Lipodystrophy due to peptidic growth factors deficiency,1979,Abnormality of the lower limb,Frequent (79-30%),하지 이상
Lipodystrophy due to peptidic growth factors deficiency,1979,Abnormality of the upper limb,Frequent (79-30%),상지의 이상
Lipodystrophy due to peptidic growth factors deficiency,1979,Abnormal circulating lipid concentration,Frequent (79-30%),순환 중인 지질 농도 이상
Lipodystrophy due to peptidic growth factors deficiency,1979,Reduced bone mineral density,Frequent (79-30%),골밀도 감소
Lipodystrophy due to peptidic growth factors deficiency,1979,Hyperlipoproteinemia,Frequent (79-30%),고지단백혈증
Lipodystrophy due to peptidic growth factors deficiency,1979,Type I diabetes mellitus,Frequent (79-30%),제1형 당뇨병
Prolidase deficiency,742,Low anterior hairline,Frequent (79-30%),낮은 전두부 헤어라인
Prolidase deficiency,742,Hypertelorism,Frequent (79-30%),안와격리증
Prolidase deficiency,742,Micrognathia,Frequent (79-30%),소하악증
Prolidase deficiency,742,Hearing impairment,Very frequent (99-80%),청각 장애
Prolidase deficiency,742,Abnormality of the middle ear,Very frequent (99-80%),중이 이상
Prolidase deficiency,742,Depressed nasal ridge,Frequent (79-30%),낮아진 콧등
Prolidase deficiency,742,Visual impairment,Frequent (79-30%),시각 장애
Prolidase deficiency,742,Proptosis,Occasional (29-5%),안구돌출증
Prolidase deficiency,742,Carious teeth,Very frequent (99-80%),충치
Prolidase deficiency,742,Dry skin,Very frequent (99-80%),건조한 피부
Prolidase deficiency,742,Hyperkeratosis,Very frequent (99-80%),각화증
Prolidase deficiency,742,Thin skin,Very frequent (99-80%),얇은 피부
Prolidase deficiency,742,Palmoplantar keratoderma,Very frequent (99-80%),손바닥과 발바닥의 각화증
Prolidase deficiency,742,Pruritus,Very frequent (99-80%),가려움증
Prolidase deficiency,742,Cutaneous photosensitivity,Very frequent (99-80%),피부 광과민성
Prolidase deficiency,742,Hirsutism,Frequent (79-30%),다모증
Prolidase deficiency,742,Arachnodactyly,Frequent (79-30%),거미손가락증
Prolidase deficiency,742,Abnormal fingernail morphology,Frequent (79-30%),손톱 형태 이상
Prolidase deficiency,742,Intellectual disability,Occasional (29-5%),지적 장애
Prolidase deficiency,742,Splenomegaly,Occasional (29-5%),비장 비대
Prolidase deficiency,742,Abnormal facial shape,Very frequent (99-80%),얼굴 모양 이상
Prolidase deficiency,742,Recurrent respiratory infections,Very frequent (99-80%),반복적인 호흡기 감염
Prolidase deficiency,742,White forelock,Frequent (79-30%),흰색 앞머리
Prolidase deficiency,742,Generalized hirsutism,Frequent (79-30%),전신 다모증
Prolidase deficiency,742,Hepatomegaly,Occasional (29-5%),간비대
Prolidase deficiency,742,Abnormality of the immune system,Very frequent (99-80%),면역체계 이상
Prolidase deficiency,742,Genu valgum,Frequent (79-30%),외반슬 (O자형 다리)
Prolidase deficiency,742,Abnormality of the hip bone,Very frequent (99-80%),엉덩이뼈의 이상
Prolidase deficiency,742,Reduced bone mineral density,Occasional (29-5%),골밀도 감소
Prolidase deficiency,742,Depressed nasal bridge,Very frequent (99-80%),낮은 콧대
Prolidase deficiency,742,Crusting erythematous dermatitis,Very frequent (99-80%),딱딱한 홍반성 피부염
Prolidase deficiency,742,Bilateral single transverse palmar creases,Frequent (79-30%),양측 단일 횡장 손바닥 주름
Prolidase deficiency,742,Abnormality of retinal pigmentation,Frequent (79-30%),망막 색소 이상
Prolidase deficiency,742,Aplasia/Hypoplasia of the skin,Very frequent (99-80%),피부 발육부전/저형성
Prolidase deficiency,742,Hypoplasia of the zygomatic bone,Occasional (29-5%),관골 저형성
Prolidase deficiency,742,Erythema,Very frequent (99-80%),홍반
Prolidase deficiency,742,Recurrent cystitis,Occasional (29-5%),재발성 방광염
Prolidase deficiency,742,Papule,Very frequent (99-80%),구진
Prolidase deficiency,742,Skin ulcer,Very frequent (99-80%),피부 궤양
Dermatoleukodystrophy,1659,Hyperkeratosis,Very frequent (99-80%),각화증
Dermatoleukodystrophy,1659,Thickened skin,Very frequent (99-80%),두꺼운 피부
Dermatoleukodystrophy,1659,Intellectual disability,Very frequent (99-80%),지적 장애
Dermatoleukodystrophy,1659,Reduced tendon reflexes,Frequent (79-30%),힘줄 반사 감소
Dermatoleukodystrophy,1659,Hyperreflexia,Frequent (79-30%),과반사
Dermatoleukodystrophy,1659,Abnormal nervous system morphology,Very frequent (99-80%),비정상적인 신경계 형태
Dermoodontodysplasia,1660,Mandibular prognathia,Frequent (79-30%),하악전돌증
Dermoodontodysplasia,1660,Abnormal eyelid morphology,Frequent (79-30%),눈꺼풀 형태 이상
Dermoodontodysplasia,1660,Ptosis,Frequent (79-30%),안검하수
Dermoodontodysplasia,1660,Microdontia,Very frequent (99-80%),왜소치증
Dermoodontodysplasia,1660,Dry skin,Frequent (79-30%),건조한 피부
Dermoodontodysplasia,1660,Thin skin,Very frequent (99-80%),얇은 피부
Dermoodontodysplasia,1660,Hypohidrosis,Frequent (79-30%),발한 저하증
Dermoodontodysplasia,1660,Ectodermal dysplasia,Very frequent (99-80%),외배엽 형성 이상증
Dermoodontodysplasia,1660,Melanocytic nevus,Frequent (79-30%),멜라닌 세포성 모반
Dermoodontodysplasia,1660,Sparse scalp hair,Very frequent (99-80%),드문드문한 두피 모발
Dermoodontodysplasia,1660,Sparse body hair,Very frequent (99-80%),몸 전체의 털이 희소함
Dermoodontodysplasia,1660,Trichodysplasia,Very frequent (99-80%),모발 형성 이상증
Dermoodontodysplasia,1660,Abnormal dermatoglyphics,Frequent (79-30%),비정상적인 피부문양
Dermoodontodysplasia,1660,Reduced number of teeth,Very frequent (99-80%),치아 수 감소
Dermoodontodysplasia,1660,Toenail dysplasia,Very frequent (99-80%),발톱 형성 이상
Dermoodontodysplasia,1660,Fingernail dysplasia,Very frequent (99-80%),손톱형성장애
"Dermatoosteolysis, Kirghizian type",1657,Abnormality of the dentition,Occasional (29-5%),치열 이상
"Dermatoosteolysis, Kirghizian type",1657,Keratitis,Very frequent (99-80%),각막염
"Dermatoosteolysis, Kirghizian type",1657,Nyctalopia,Very frequent (99-80%),야맹증
"Dermatoosteolysis, Kirghizian type",1657,Oligodontia,Very frequent (99-80%),부분 무치증
"Dermatoosteolysis, Kirghizian type",1657,Abnormal diaphysis morphology,Very frequent (99-80%),골간 형태 이상
"Dermatoosteolysis, Kirghizian type",1657,Abnormal metaphysis morphology,Very frequent (99-80%),골단이상형태
"Dermatoosteolysis, Kirghizian type",1657,Abnormality of the hand,Very frequent (99-80%),손 이상
"Dermatoosteolysis, Kirghizian type",1657,Brachydactyly,Very frequent (99-80%),단지증
"Dermatoosteolysis, Kirghizian type",1657,Abnormality of the nail,Frequent (79-30%),손톱의 이상
"Dermatoosteolysis, Kirghizian type",1657,Abnormality of the foot,Very frequent (99-80%),발의 이상
"Dermatoosteolysis, Kirghizian type",1657,Dystrophic toenail,Very frequent (99-80%),이영양성 발톱
"Dermatoosteolysis, Kirghizian type",1657,Fever,Very frequent (99-80%),발열
"Dermatoosteolysis, Kirghizian type",1657,Scoliosis,Very frequent (99-80%),척추측만증
"Dermatoosteolysis, Kirghizian type",1657,Osteoarthritis,Very frequent (99-80%),골관절염
"Dermatoosteolysis, Kirghizian type",1657,Osteolysis,Very frequent (99-80%),골용해증
"Dermatoosteolysis, Kirghizian type",1657,Arthralgia,Very frequent (99-80%),관절통
"Dermatoosteolysis, Kirghizian type",1657,Abnormality of the wrist,Very frequent (99-80%),손목 이상
"Dermatoosteolysis, Kirghizian type",1657,Aplasia/Hypoplasia of the skin,Very frequent (99-80%),피부 발육부전/저형성
"Dermatoosteolysis, Kirghizian type",1657,Tarsal synostosis,Very frequent (99-80%),족근골 융합증
"Dermatoosteolysis, Kirghizian type",1657,Dystrophic fingernails,Very frequent (99-80%),이영양성 손톱
"Dermatoosteolysis, Kirghizian type",1657,Skin ulcer,Very frequent (99-80%),피부 궤양
Absence of fingerprints-congenital milia syndrome,1658,Thin skin,Very frequent (99-80%),얇은 피부
Absence of fingerprints-congenital milia syndrome,1658,Hypohidrosis,Frequent (79-30%),발한 저하증
Absence of fingerprints-congenital milia syndrome,1658,Skin rash,Frequent (79-30%),피부 발진
Absence of fingerprints-congenital milia syndrome,1658,Milia,Very frequent (99-80%),밀리아
Absence of fingerprints-congenital milia syndrome,1658,Thickened skin,Frequent (79-30%),두꺼운 피부
Absence of fingerprints-congenital milia syndrome,1658,Abnormal dermatoglyphics,Very frequent (99-80%),비정상적인 피부문양
Absence of fingerprints-congenital milia syndrome,1658,Abnormal blistering of the skin,Very frequent (99-80%),피부의 비정상적인 물집
Absence of fingerprints-congenital milia syndrome,1658,Amniotic constriction ring,Occasional (29-5%),양막 협착 고리
Absence of fingerprints-congenital milia syndrome,1658,Camptodactyly of finger,Frequent (79-30%),손가락의 굴곡 구축
Dentin dysplasia,1653,Abnormality of dental enamel,Very frequent (99-80%),치아 법랑질의 이상
Dentin dysplasia,1653,Abnormal dental morphology,Very frequent (99-80%),비정상적인 치아 형태
Dentin dysplasia,1653,Increased bone mineral density,Very frequent (99-80%),골밀도 증가
Dentin dysplasia,1653,Exostoses,Frequent (79-30%),골외돌기
1p36 deletion syndrome,1606,Pointed chin,Very frequent (99-80%),뾰족한 턱
1p36 deletion syndrome,1606,Long philtrum,Very frequent (99-80%),긴 인중
1p36 deletion syndrome,1606,Wide nasal bridge,Very frequent (99-80%),넓은 콧대
1p36 deletion syndrome,1606,Deeply set eye,Very frequent (99-80%),깊이 자리잡은 눈
1p36 deletion syndrome,1606,Delayed speech and language development,Very frequent (99-80%),언어 발달 지연
1p36 deletion syndrome,1606,Brachydactyly,Very frequent (99-80%),단지증
1p36 deletion syndrome,1606,Intellectual disability,Very frequent (99-80%),지적 장애
1p36 deletion syndrome,1606,Hypotonia,Very frequent (99-80%),근긴장 저하증
1p36 deletion syndrome,1606,Global developmental delay,Very frequent (99-80%),전반적 발달 지연
1p36 deletion syndrome,1606,Agenesis of corpus callosum,Very frequent (99-80%),뇌량 무형성증
1p36 deletion syndrome,1606,Gait disturbance,Very frequent (99-80%),보행 장애
1p36 deletion syndrome,1606,Absent speech,Very frequent (99-80%),언어 상실
1p36 deletion syndrome,1606,Failure to thrive,Very frequent (99-80%),성장 실패
1p36 deletion syndrome,1606,Short foot,Very frequent (99-80%),짧은 발
1p36 deletion syndrome,1606,Ventriculomegaly,Very frequent (99-80%),뇌실 확장증
1p36 deletion syndrome,1606,Cerebral cortical atrophy,Very frequent (99-80%),대뇌 피질 위축
1p36 deletion syndrome,1606,Abnormality of speech or vocalization,Very frequent (99-80%),언어 또는 발성 이상
1p36 deletion syndrome,1606,EEG abnormality,Very frequent (99-80%),뇌파 이상
1p36 deletion syndrome,1606,Poor speech,Very frequent (99-80%),언어 능력 저하
1p36 deletion syndrome,1606,Horizontal eyebrow,Very frequent (99-80%),수평 눈썹
1p36 deletion syndrome,1606,Midface retrusion,Very frequent (99-80%),중안면 후퇴
1p36 deletion syndrome,1606,Camptodactyly of finger,Very frequent (99-80%),손가락의 굴곡 구축
1p36 deletion syndrome,1606,Narrow mouth,Frequent (79-30%),좁은 입
1p36 deletion syndrome,1606,Brachycephaly,Frequent (79-30%),단두증
1p36 deletion syndrome,1606,Microcephaly,Frequent (79-30%),소두증
1p36 deletion syndrome,1606,Delayed cranial suture closure,Frequent (79-30%),두개 봉합선 폐쇄 지연
1p36 deletion syndrome,1606,Epicanthus,Frequent (79-30%),내안각주름
1p36 deletion syndrome,1606,"Low-set, posteriorly rotated ears",Frequent (79-30%),낮고 뒤로 회전한 귀
1p36 deletion syndrome,1606,Depressed nasal ridge,Frequent (79-30%),낮아진 콧등
1p36 deletion syndrome,1606,Strabismus,Frequent (79-30%),사시
1p36 deletion syndrome,1606,Abnormality of vision,Frequent (79-30%),시각의 이상
1p36 deletion syndrome,1606,Abnormal eyebrow morphology,Frequent (79-30%),눈썹 형태 이상
